id,syllogism,validity,plausibility,fol,clif,cgif,clingo,tflplus,minifol2,sef
0820d34a-6e2d-4f52-a975-d6f640f2ffe7,It is completely false that any creature which is a bird is a fish. There exists a group of birds who are also penguins. A valid inference is that some penguins are fish.,False,False,"∀x (It(x) → CompletelyFalseThatAnyCreatureWhichABirdAFish(x))
 ∀x (ThereExistAGroupOfBirdWho(x) → AlsoPenguin(x))
 ∀x (ValidInference(x) → ThatSomePenguinFish(x))
","forall x (it(x) implies completelyfalsethatanycreaturewhichabirdafish(x))
 forall x (thereexistagroupofbirdwho(x) implies alsopenguin(x))
 forall x (validinference(x) implies thatsomepenguinfish(x))
","[@every *x [(it[(?x)]  completelyfalsethatanycreaturewhichabirdafish[(?x)])]
 @every *x [(thereexistagroupofbirdwho[(?x)]  alsopenguin[(?x)])]
 @every *x [(validinference[(?x)]  thatsomepenguinfish[(?x)])]
]","forall (it(x) -: completelyfalsethatanycreaturewhichabirdafish(x))
 forall (thereexistagroupofbirdwho(x) -: alsopenguin(x))
 forall (validinference(x) -: thatsomepenguinfish(x))
",-(+I0-+C0)-(+T0-+A0)-(+V0-+T0),"all:x (it(x) :- completelyfalsethatanycreaturewhichabirdafish(x))
 all:x (thereexistagroupofbirdwho(x) :- alsopenguin(x))
 all:x (validinference(x) :- thatsomepenguinfish(x))
",categorical
388a5385-6f40-43a8-b439-31f7de303b45,"Anyone who is a teacher is an educator. It is impossible for a student to be an educator. Consequently, every student is a teacher.",False,False,"∀x (AnyoneWho(x) → TeacherAnEducator(x))
 ∀x (It(x) → ImpossibleForAStudentToBeAnEducator(x))
 ∀x (EveryStudent(x) → Teacher(x))
","forall x (anyonewho(x) implies teacheraneducator(x))
 forall x (it(x) implies impossibleforastudenttobeaneducator(x))
 forall x (everystudent(x) implies teacher(x))
","[@every *x [(anyonewho[(?x)]  teacheraneducator[(?x)])]
 @every *x [(it[(?x)]  impossibleforastudenttobeaneducator[(?x)])]
 @every *x [(everystudent[(?x)]  teacher[(?x)])]
]","forall (anyonewho(x) -: teacheraneducator(x))
 forall (it(x) -: impossibleforastudenttobeaneducator(x))
 forall (everystudent(x) -: teacher(x))
",-(+A0-+T0)-(+I0-+I0)-(+E0-+T0),"all:x (anyonewho(x) :- teacheraneducator(x))
 all:x (it(x) :- impossibleforastudenttobeaneducator(x))
 all:x (everystudent(x) :- teacher(x))
",categorical
9fcdef6b-4601-4603-92bc-1124b386ce5b,"Anything that is a rose is a plant. There are no animals that are roses. Consequently, there are no animals that are plants.",False,True,"∀x (AnythingThat(x) → RoseAPlant(x))
 ∃x (NoAnimalThat(x) ∧ Rose(x))
 ∀x (There(x) → NoAnimalThatPlant(x))
","forall x (anythingthat(x) implies roseaplant(x))
 exists x (noanimalthat(x) and rose(x))
 forall x (there(x) implies noanimalthatplant(x))
","[@every *x [(anythingthat[(?x)]  roseaplant[(?x)])]
 *x [(noanimalthat[(?x)]  rose[(?x)])]
 @every *x [(there[(?x)]  noanimalthatplant[(?x)])]
]","forall (anythingthat(x) -: roseaplant(x))
  (noanimalthat(x) , rose(x))
 forall (there(x) -: noanimalthatplant(x))
",-(+A0-+R0)+(+N1++R1)-(+T0-+N0),"all:x (anythingthat(x) :- roseaplant(x))
 x (noanimalthat(x) & rose(x))
 all:x (there(x) :- noanimalthatplant(x))
",categorical
166f5a4c-b0e7-4f2b-b25d-1c0a08bd59bb,Every single human being is a mammal. It is also true that every lion is a mammal. This means that there are no lions that are humans.,False,True,"∀x (SingleHumanBeing(x) → Mammal(x))
 ∀x (It(x) → AlsoTrueThatEveryLionAMammal(x))
 ∀x (ThiMeanThatThere(x) → NoLionThatHuman(x))
","forall x (singlehumanbeing(x) implies mammal(x))
 forall x (it(x) implies alsotruethateverylionamammal(x))
 forall x (thimeanthatthere(x) implies nolionthathuman(x))
","[@every *x [(singlehumanbeing[(?x)]  mammal[(?x)])]
 @every *x [(it[(?x)]  alsotruethateverylionamammal[(?x)])]
 @every *x [(thimeanthatthere[(?x)]  nolionthathuman[(?x)])]
]","forall (singlehumanbeing(x) -: mammal(x))
 forall (it(x) -: alsotruethateverylionamammal(x))
 forall (thimeanthatthere(x) -: nolionthathuman(x))
",-(+S0-+M0)-(+I0-+A0)-(+T0-+N0),"all:x (singlehumanbeing(x) :- mammal(x))
 all:x (it(x) :- alsotruethateverylionamammal(x))
 all:x (thimeanthatthere(x) :- nolionthathuman(x))
",categorical
ac9700ee-cf8e-428b-9f4a-88a7a21a73bf,Every cat is an animal. There are a number of dogs that are animals. It follows from this that every single dog is a cat.,False,False,"∀x (Cat(x) → Animal(x))
 ∃x (NumberOfDogThat(x) ∧ Animal(x))
 ∀x (FromThiThatEverySingleDog(x) → Cat(x))
","forall x (cat(x) implies animal(x))
 exists x (numberofdogthat(x) and animal(x))
 forall x (fromthithateverysingledog(x) implies cat(x))
","[@every *x [(cat[(?x)]  animal[(?x)])]
 *x [(numberofdogthat[(?x)]  animal[(?x)])]
 @every *x [(fromthithateverysingledog[(?x)]  cat[(?x)])]
]","forall (cat(x) -: animal(x))
  (numberofdogthat(x) , animal(x))
 forall (fromthithateverysingledog(x) -: cat(x))
",-(+C0-+A0)+(+N1++A1)-(+F0-+C0),"all:x (cat(x) :- animal(x))
 x (numberofdogthat(x) & animal(x))
 all:x (fromthithateverysingledog(x) :- cat(x))
",hypothetical
f093ca09-2dbe-4258-a4f4-28823d3eaefb,Anything that is a bird is an animal. Everything that is a zebra is an animal. All birds are zebras.,False,False,"∀x (AnythingThat(x) → BirdAnAnimal(x))
 ∀x (EverythingThat(x) → ZebraAnAnimal(x))
 ∀x (Bird(x) → Zebra(x))
","forall x (anythingthat(x) implies birdananimal(x))
 forall x (everythingthat(x) implies zebraananimal(x))
 forall x (bird(x) implies zebra(x))
","[@every *x [(anythingthat[(?x)]  birdananimal[(?x)])]
 @every *x [(everythingthat[(?x)]  zebraananimal[(?x)])]
 @every *x [(bird[(?x)]  zebra[(?x)])]
]","forall (anythingthat(x) -: birdananimal(x))
 forall (everythingthat(x) -: zebraananimal(x))
 forall (bird(x) -: zebra(x))
",-(+A0-+B0)-(+E0-+Z0)-(+B0-+Z0),"all:x (anythingthat(x) :- birdananimal(x))
 all:x (everythingthat(x) :- zebraananimal(x))
 all:x (bird(x) :- zebra(x))
",categorical
5176c307-a806-4e4e-9298-5d6a45abe380,There are no fish that are land animals. It is true that all fish are vertebrates. It is the case that some vertebrates are not land animals.,True,True,"∃x (NoFishThat(x) ∧ LandAnimal(x))
 ∀x (Fish(x) → VertebrateItTheCaseThatSomeVertebrateNotLandAnimal(x))
","exists x (nofishthat(x) and landanimal(x))
 forall x (fish(x) implies vertebrateitthecasethatsomevertebratenotlandanimal(x))
","[*x [(nofishthat[(?x)]  landanimal[(?x)])]
 @every *x [(fish[(?x)]  vertebrateitthecasethatsomevertebratenotlandanimal[(?x)])]
]"," (nofishthat(x) , landanimal(x))
 forall (fish(x) -: vertebrateitthecasethatsomevertebratenotlandanimal(x))
",+(+N1++L1)-(+F0-+V0),"x (nofishthat(x) & landanimal(x))
 all:x (fish(x) :- vertebrateitthecasethatsomevertebratenotlandanimal(x))
",categorical
1b777e34-ed5d-4ffe-9de6-43a33229f1ab,"Anything that is a fruit is a feeling. There are no feelings which are apples. As a result, we can conclude that some apples are not fruits.",True,False,"∀x (AnythingThat(x) → FruitAFeeling(x))
 ∃x (NoFeelingWhich(x) ∧ Apple(x))
 ∀x (WeCanConcludeThatSomeApple(x) → NotFruit(x))
","forall x (anythingthat(x) implies fruitafeeling(x))
 exists x (nofeelingwhich(x) and apple(x))
 forall x (wecanconcludethatsomeapple(x) implies notfruit(x))
","[@every *x [(anythingthat[(?x)]  fruitafeeling[(?x)])]
 *x [(nofeelingwhich[(?x)]  apple[(?x)])]
 @every *x [(wecanconcludethatsomeapple[(?x)]  notfruit[(?x)])]
]","forall (anythingthat(x) -: fruitafeeling(x))
  (nofeelingwhich(x) , apple(x))
 forall (wecanconcludethatsomeapple(x) -: notfruit(x))
",-(+A0-+F0)+(+N1++A1)-(+W0-+N0),"all:x (anythingthat(x) :- fruitafeeling(x))
 x (nofeelingwhich(x) & apple(x))
 all:x (wecanconcludethatsomeapple(x) :- notfruit(x))
",categorical
ffc1a467-4a95-445e-96bf-6064f3348b75,"There are no dogs that are cats. There are no dogs that are reptiles. Consequently, no reptiles are cats.",False,True,"∃x (NoDogThat(x) ∧ Cat(x))
 ∃x (NoDogThat(x) ∧ Reptile(x))
 ∀x (NoReptile(x) → Cat(x))
","exists x (nodogthat(x) and cat(x))
 exists x (nodogthat(x) and reptile(x))
 forall x (noreptile(x) implies cat(x))
","[*x [(nodogthat[(?x)]  cat[(?x)])]
 *x [(nodogthat[(?x)]  reptile[(?x)])]
 @every *x [(noreptile[(?x)]  cat[(?x)])]
]"," (nodogthat(x) , cat(x))
  (nodogthat(x) , reptile(x))
 forall (noreptile(x) -: cat(x))
",+(+N1++C1)+(+N1++R1)-(+N0-+C0),"x (nodogthat(x) & cat(x))
 x (nodogthat(x) & reptile(x))
 all:x (noreptile(x) :- cat(x))
",categorical
0c25c7bd-6606-4ac2-aa9d-c4da566070f6,"No doctor is a lawyer. Lawyers are, without exception, professionals. A number of professionals are doctors.",False,True,"∀x (Doctor(x) → ¬Lawyer(x))
 ∀x (Lawyer(x) → WithoutExceptionProfessional(x))
 ∃x (Professional(x) ∧ Doctor(x))
","forall x (doctor(x) implies not lawyer(x))
 forall x (lawyer(x) implies withoutexceptionprofessional(x))
 exists x (professional(x) and doctor(x))
","[@every *x [(doctor[(?x)]  ~lawyer[(?x)])]
 @every *x [(lawyer[(?x)]  withoutexceptionprofessional[(?x)])]
 *x [(professional[(?x)]  doctor[(?x)])]
]","forall (doctor(x) -: notlawyer(x))
 forall (lawyer(x) -: withoutexceptionprofessional(x))
  (professional(x) , doctor(x))
",-(+D0--+L0)-(+L0-+W0)+(+P1++D1),"all:x (doctor(x) :- ~lawyer(x))
 all:x (lawyer(x) :- withoutexceptionprofessional(x))
 x (professional(x) & doctor(x))
",categorical
3f047c98-7589-4e41-8055-1f023c4d9707,There are no footwear items that are clothing. Every shoe is a type of footwear. It can be concluded that no shoe is clothing.,True,False,"∃x (NoFootwearItemThat(x) ∧ Clothing(x))
 ∀x (Shoe(x) → TypeOfFootwear(x))
 ∀x (ItCanBeConcludedThatNoShoe(x) → Clothing(x))
","exists x (nofootwearitemthat(x) and clothing(x))
 forall x (shoe(x) implies typeoffootwear(x))
 forall x (itcanbeconcludedthatnoshoe(x) implies clothing(x))
","[*x [(nofootwearitemthat[(?x)]  clothing[(?x)])]
 @every *x [(shoe[(?x)]  typeoffootwear[(?x)])]
 @every *x [(itcanbeconcludedthatnoshoe[(?x)]  clothing[(?x)])]
]"," (nofootwearitemthat(x) , clothing(x))
 forall (shoe(x) -: typeoffootwear(x))
 forall (itcanbeconcludedthatnoshoe(x) -: clothing(x))
",+(+N1++C1)-(+S0-+T0)-(+I0-+C0),"x (nofootwearitemthat(x) & clothing(x))
 all:x (shoe(x) :- typeoffootwear(x))
 all:x (itcanbeconcludedthatnoshoe(x) :- clothing(x))
",categorical
3f27ae02-9e64-4c34-96d4-4e241a1c356c,No item that can be described as a cat is a dog. There exist pets that are dogs. We must conclude that some pets are not cats.,True,True,"∀x (Item(x) → ¬ThatCanBeDescribedAsACatADog(x))
 ∃x (PetThat(x) ∧ Dog(x))
 ∀x (WeMustConcludeThatSomePet(x) → NotCat(x))
","forall x (item(x) implies not thatcanbedescribedasacatadog(x))
 exists x (petthat(x) and dog(x))
 forall x (wemustconcludethatsomepet(x) implies notcat(x))
","[@every *x [(item[(?x)]  ~thatcanbedescribedasacatadog[(?x)])]
 *x [(petthat[(?x)]  dog[(?x)])]
 @every *x [(wemustconcludethatsomepet[(?x)]  notcat[(?x)])]
]","forall (item(x) -: notthatcanbedescribedasacatadog(x))
  (petthat(x) , dog(x))
 forall (wemustconcludethatsomepet(x) -: notcat(x))
",-(+I0--+T0)+(+P1++D1)-(+W0-+N0),"all:x (item(x) :- ~thatcanbedescribedasacatadog(x))
 x (petthat(x) & dog(x))
 all:x (wemustconcludethatsomepet(x) :- notcat(x))
",categorical
4a57a2e2-b86d-45ec-9db2-f15de898af11,No animal that is a reptile is a mammal. A few of the things that are fish are reptiles. This leads to the conclusion that a certain number of fish are mammals.,False,False,"∀x (Animal(x) → ¬ThatAReptileAMammal(x))
 ∀x (FewOfTheThingThat(x) → FishReptile(x))
 ∀x (ThiLeadToTheConclusionThatACertainNumberOfFish(x) → Mammal(x))
","forall x (animal(x) implies not thatareptileamammal(x))
 forall x (fewofthethingthat(x) implies fishreptile(x))
 forall x (thileadtotheconclusionthatacertainnumberoffish(x) implies mammal(x))
","[@every *x [(animal[(?x)]  ~thatareptileamammal[(?x)])]
 @every *x [(fewofthethingthat[(?x)]  fishreptile[(?x)])]
 @every *x [(thileadtotheconclusionthatacertainnumberoffish[(?x)]  mammal[(?x)])]
]","forall (animal(x) -: notthatareptileamammal(x))
 forall (fewofthethingthat(x) -: fishreptile(x))
 forall (thileadtotheconclusionthatacertainnumberoffish(x) -: mammal(x))
",-(+A0--+T0)-(+F0-+F0)-(+T0-+M0),"all:x (animal(x) :- ~thatareptileamammal(x))
 all:x (fewofthethingthat(x) :- fishreptile(x))
 all:x (thileadtotheconclusionthatacertainnumberoffish(x) :- mammal(x))
",categorical
977d509f-bff0-4f82-b5bb-440e1ce5f8d0,Anything that is a square is a quadrilateral. There are no shapes that are triangles which can also be described as quadrilaterals. There exist certain triangles that are not squares.,True,True,"∀x (AnythingThat(x) → SquareAQuadrilateral(x))
 ∃x (NoShapeThat(x) ∧ TriangleWhichCanAlsoBeDescribedAsQuadrilateral(x))
 ∃x (TriangleThat(x) ∧ NotSquare(x))
","forall x (anythingthat(x) implies squareaquadrilateral(x))
 exists x (noshapethat(x) and trianglewhichcanalsobedescribedasquadrilateral(x))
 exists x (trianglethat(x) and notsquare(x))
","[@every *x [(anythingthat[(?x)]  squareaquadrilateral[(?x)])]
 *x [(noshapethat[(?x)]  trianglewhichcanalsobedescribedasquadrilateral[(?x)])]
 *x [(trianglethat[(?x)]  notsquare[(?x)])]
]","forall (anythingthat(x) -: squareaquadrilateral(x))
  (noshapethat(x) , trianglewhichcanalsobedescribedasquadrilateral(x))
  (trianglethat(x) , notsquare(x))
",-(+A0-+S0)+(+N1++T1)+(+T1++N1),"all:x (anythingthat(x) :- squareaquadrilateral(x))
 x (noshapethat(x) & trianglewhichcanalsobedescribedasquadrilateral(x))
 x (trianglethat(x) & notsquare(x))
",categorical
bcaacbd3-c582-4316-bc1c-327a00965f63,"Every single cloud is a vehicle. There are no clouds that are buses. Therefore, there is no bus that is a vehicle.",False,False,"∀x (SingleCloud(x) → Vehicle(x))
 ∃x (NoCloudThat(x) ∧ Buse(x))
 ∀x (There(x) → NoBusThatAVehicle(x))
","forall x (singlecloud(x) implies vehicle(x))
 exists x (nocloudthat(x) and buse(x))
 forall x (there(x) implies nobusthatavehicle(x))
","[@every *x [(singlecloud[(?x)]  vehicle[(?x)])]
 *x [(nocloudthat[(?x)]  buse[(?x)])]
 @every *x [(there[(?x)]  nobusthatavehicle[(?x)])]
]","forall (singlecloud(x) -: vehicle(x))
  (nocloudthat(x) , buse(x))
 forall (there(x) -: nobusthatavehicle(x))
",-(+S0-+V0)+(+N1++B1)-(+T0-+N0),"all:x (singlecloud(x) :- vehicle(x))
 x (nocloudthat(x) & buse(x))
 all:x (there(x) :- nobusthatavehicle(x))
",categorical
bac14978-b426-42f3-830e-d222127e8425,No relatives are considered family members. Everything that is a sibling is a family member. It can be deduced that a part of siblings are not relatives.,True,False,"∀x (Relative(x) → ¬ConsideredFamilyMember(x))
 ∀x (EverythingThat(x) → SiblingAFamilyMember(x))
 ∀x (ItCanBeDeducedThatAPartOfSibling(x) → NotRelative(x))
","forall x (relative(x) implies not consideredfamilymember(x))
 forall x (everythingthat(x) implies siblingafamilymember(x))
 forall x (itcanbededucedthatapartofsibling(x) implies notrelative(x))
","[@every *x [(relative[(?x)]  ~consideredfamilymember[(?x)])]
 @every *x [(everythingthat[(?x)]  siblingafamilymember[(?x)])]
 @every *x [(itcanbededucedthatapartofsibling[(?x)]  notrelative[(?x)])]
]","forall (relative(x) -: notconsideredfamilymember(x))
 forall (everythingthat(x) -: siblingafamilymember(x))
 forall (itcanbededucedthatapartofsibling(x) -: notrelative(x))
",-(+R0--+C0)-(+E0-+S0)-(+I0-+N0),"all:x (relative(x) :- ~consideredfamilymember(x))
 all:x (everythingthat(x) :- siblingafamilymember(x))
 all:x (itcanbededucedthatapartofsibling(x) :- notrelative(x))
",categorical
e9335b28-89be-4bdd-97da-cc84bec3b7dd,A few aquatic animals are fish. All things that are fish are vertebrates. It can be deduced that some vertebrates are aquatic animals.,True,True,"∀x (FewAquaticAnimal(x) → Fish(x))
 ∀x (ThingThat(x) → FishVertebrate(x))
 ∀x (ItCanBeDeducedThatSomeVertebrate(x) → AquaticAnimal(x))
","forall x (fewaquaticanimal(x) implies fish(x))
 forall x (thingthat(x) implies fishvertebrate(x))
 forall x (itcanbededucedthatsomevertebrate(x) implies aquaticanimal(x))
","[@every *x [(fewaquaticanimal[(?x)]  fish[(?x)])]
 @every *x [(thingthat[(?x)]  fishvertebrate[(?x)])]
 @every *x [(itcanbededucedthatsomevertebrate[(?x)]  aquaticanimal[(?x)])]
]","forall (fewaquaticanimal(x) -: fish(x))
 forall (thingthat(x) -: fishvertebrate(x))
 forall (itcanbededucedthatsomevertebrate(x) -: aquaticanimal(x))
",-(+F0-+F0)-(+T0-+F0)-(+I0-+A0),"all:x (fewaquaticanimal(x) :- fish(x))
 all:x (thingthat(x) :- fishvertebrate(x))
 all:x (itcanbededucedthatsomevertebrate(x) :- aquaticanimal(x))
",categorical
1b1b97d3-969d-4921-9095-42863228cbab,"Anything that is a mammal is a creature that is warm-blooded. Some animals are, without a doubt, mammals. Therefore, every single animal is made of wood.",False,False,"∀x (AnythingThat(x) → MammalACreatureThatWarmblooded(x))
 ∀x (Animal(x) → WithoutADoubtMammal(x))
 ∀x (EverySingleAnimal(x) → MadeOfWood(x))
","forall x (anythingthat(x) implies mammalacreaturethatwarmblooded(x))
 forall x (animal(x) implies withoutadoubtmammal(x))
 forall x (everysingleanimal(x) implies madeofwood(x))
","[@every *x [(anythingthat[(?x)]  mammalacreaturethatwarmblooded[(?x)])]
 @every *x [(animal[(?x)]  withoutadoubtmammal[(?x)])]
 @every *x [(everysingleanimal[(?x)]  madeofwood[(?x)])]
]","forall (anythingthat(x) -: mammalacreaturethatwarmblooded(x))
 forall (animal(x) -: withoutadoubtmammal(x))
 forall (everysingleanimal(x) -: madeofwood(x))
",-(+A0-+M0)-(+A0-+W0)-(+E0-+M0),"all:x (anythingthat(x) :- mammalacreaturethatwarmblooded(x))
 all:x (animal(x) :- withoutadoubtmammal(x))
 all:x (everysingleanimal(x) :- madeofwood(x))
",categorical
b40039e8-e634-450a-a221-81c77ffb0517,"Every single cat is a living creature. Every single dog is a living creature. As such, there are some dogs that are not cats.",False,True,"∀x (SingleCat(x) → LivingCreature(x))
 ∀x (SingleDog(x) → LivingCreature(x))
 ∀x (AsSuchThere(x) → DogThatNotCat(x))
","forall x (singlecat(x) implies livingcreature(x))
 forall x (singledog(x) implies livingcreature(x))
 forall x (assuchthere(x) implies dogthatnotcat(x))
","[@every *x [(singlecat[(?x)]  livingcreature[(?x)])]
 @every *x [(singledog[(?x)]  livingcreature[(?x)])]
 @every *x [(assuchthere[(?x)]  dogthatnotcat[(?x)])]
]","forall (singlecat(x) -: livingcreature(x))
 forall (singledog(x) -: livingcreature(x))
 forall (assuchthere(x) -: dogthatnotcat(x))
",-(+S0-+L0)-(+S0-+L0)-(+A0-+D0),"all:x (singlecat(x) :- livingcreature(x))
 all:x (singledog(x) :- livingcreature(x))
 all:x (assuchthere(x) :- dogthatnotcat(x))
",categorical
661f36d9-ec1e-499b-b9ad-1a6ca24dd73a,Hats and jackets do not overlap. A portion of jackets are pieces of clothing. Some pieces of clothing are not hats.,True,True,"∀x (HatAndJacketDoNotOverlap(x))
 ∃x (Jacket(x) ∧ PieceOfClothing(x))
 ∃x (PieceOfClothing(x) ∧ NotHat(x))
","forall x (hatandjacketdonotoverlap(x))
 exists x (jacket(x) and pieceofclothing(x))
 exists x (pieceofclothing(x) and nothat(x))
","[@every *x [(hatandjacketdonotoverlap[(?x)])]
 *x [(jacket[(?x)]  pieceofclothing[(?x)])]
 *x [(pieceofclothing[(?x)]  nothat[(?x)])]
]","forall (hatandjacketdonotoverlap(x))
  (jacket(x) , pieceofclothing(x))
  (pieceofclothing(x) , nothat(x))
",-(+H0)+(+J1++P1)+(+P1++N1),"all:x (hatandjacketdonotoverlap(x))
 x (jacket(x) & pieceofclothing(x))
 x (pieceofclothing(x) & nothat(x))
",categorical
4,There are certain activities that can be classified as coverings. Some acts of protecting function as coverings. Every act of protecting qualifies as an activity.,False,True,"∀x (There(x) → ActivitieThatCanBeClassifiedAsCovering(x))
 ∀x (ActOfProtecting(x) → Covering(x))
 ∀x (ActOfProtecting(x) → Activity(x))
","forall x (there(x) implies activitiethatcanbeclassifiedascovering(x))
 forall x (actofprotecting(x) implies covering(x))
 forall x (actofprotecting(x) implies activity(x))
","[@every *x [(there[(?x)]  activitiethatcanbeclassifiedascovering[(?x)])]
 @every *x [(actofprotecting[(?x)]  covering[(?x)])]
 @every *x [(actofprotecting[(?x)]  activity[(?x)])]
]","forall (there(x) -: activitiethatcanbeclassifiedascovering(x))
 forall (actofprotecting(x) -: covering(x))
 forall (actofprotecting(x) -: activity(x))
",-(+T0-+A0)-(+A0-+C0)-(+A0-+A0),"all:x (there(x) :- activitiethatcanbeclassifiedascovering(x))
 all:x (actofprotecting(x) :- covering(x))
 all:x (actofprotecting(x) :- activity(x))
",categorical
ae5332c8-e538-4acc-b93e-e1db2ba41d49,There are no parrots which are mammals. Some birds are parrots. This implies that some birds are mammals.,False,True,"∃x (NoParrotWhich(x) ∧ Mammal(x))
 ∃x (Bird(x) ∧ Parrot(x))
 ∀x (ThiImplieThatSomeBird(x) → Mammal(x))
","exists x (noparrotwhich(x) and mammal(x))
 exists x (bird(x) and parrot(x))
 forall x (thiimpliethatsomebird(x) implies mammal(x))
","[*x [(noparrotwhich[(?x)]  mammal[(?x)])]
 *x [(bird[(?x)]  parrot[(?x)])]
 @every *x [(thiimpliethatsomebird[(?x)]  mammal[(?x)])]
]"," (noparrotwhich(x) , mammal(x))
  (bird(x) , parrot(x))
 forall (thiimpliethatsomebird(x) -: mammal(x))
",+(+N1++M1)+(+B1++P1)-(+T0-+M0),"x (noparrotwhich(x) & mammal(x))
 x (bird(x) & parrot(x))
 all:x (thiimpliethatsomebird(x) :- mammal(x))
",categorical
f5cb79a6-006c-4630-a820-e5b7cf16671d,"It is a fact that all shirts are garments. Every single garment is an article of clothing. Therefore, we can conclude that a few articles of clothing are shirts.",True,True,"∀x (Shirt(x) → GarmentEverySingleGarmentAnArticleOfClothingThereforeWeCanConcludeThatAFewArticleOfClothingShirt(x))
","forall x (shirt(x) implies garmenteverysinglegarmentanarticleofclothingthereforewecanconcludethatafewarticleofclothingshirt(x))
","[@every *x [(shirt[(?x)]  garmenteverysinglegarmentanarticleofclothingthereforewecanconcludethatafewarticleofclothingshirt[(?x)])]
]","forall (shirt(x) -: garmenteverysinglegarmentanarticleofclothingthereforewecanconcludethatafewarticleofclothingshirt(x))
",-(+S0-+G0),"all:x (shirt(x) :- garmenteverysinglegarmentanarticleofclothingthereforewecanconcludethatafewarticleofclothingshirt(x))
",categorical
f96c05f3-3cc5-465b-a17d-3b7d30e5607e,Every single building is made of candy. There are no houses that are not buildings. A certain number of houses are made of candy.,True,False,"∀x (SingleBuilding(x) → MadeOfCandy(x))
 ∃x (NoHouseThat(x) ∧ NotBuilding(x))
 ∃x (House(x) ∧ MadeOfCandy(x))
","forall x (singlebuilding(x) implies madeofcandy(x))
 exists x (nohousethat(x) and notbuilding(x))
 exists x (house(x) and madeofcandy(x))
","[@every *x [(singlebuilding[(?x)]  madeofcandy[(?x)])]
 *x [(nohousethat[(?x)]  notbuilding[(?x)])]
 *x [(house[(?x)]  madeofcandy[(?x)])]
]","forall (singlebuilding(x) -: madeofcandy(x))
  (nohousethat(x) , notbuilding(x))
  (house(x) , madeofcandy(x))
",-(+S0-+M0)+(+N1++N1)+(+H1++M1),"all:x (singlebuilding(x) :- madeofcandy(x))
 x (nohousethat(x) & notbuilding(x))
 x (house(x) & madeofcandy(x))
",categorical
5826f9b5-c6e7-4b2d-834d-de148f9bd15c,A creature that is a reptile is never a mammal. There are no snakes that are reptiles. It is necessarily the case that a snake is never a mammal.,False,True,"∀x (CreatureThat(x) → ReptileNeverAMammal(x))
 ∃x (NoSnakeThat(x) ∧ Reptile(x))
 ∀x (It(x) → NecessarilyTheCaseThatASnakeNeverAMammal(x))
","forall x (creaturethat(x) implies reptileneveramammal(x))
 exists x (nosnakethat(x) and reptile(x))
 forall x (it(x) implies necessarilythecasethatasnakeneveramammal(x))
","[@every *x [(creaturethat[(?x)]  reptileneveramammal[(?x)])]
 *x [(nosnakethat[(?x)]  reptile[(?x)])]
 @every *x [(it[(?x)]  necessarilythecasethatasnakeneveramammal[(?x)])]
]","forall (creaturethat(x) -: reptileneveramammal(x))
  (nosnakethat(x) , reptile(x))
 forall (it(x) -: necessarilythecasethatasnakeneveramammal(x))
",-(+C0-+R0)+(+N1++R1)-(+I0-+N0),"all:x (creaturethat(x) :- reptileneveramammal(x))
 x (nosnakethat(x) & reptile(x))
 all:x (it(x) :- necessarilythecasethatasnakeneveramammal(x))
",categorical
bd80aa79-4ef9-4adb-bb86-2fe99e5e0445,Something that is a living organism is a mammal. The entire set of people is composed of living organisms. It is the case that all people are mammals.,False,True,"∀x (SomethingThat(x) → LivingOrganismAMammal(x))
 ∀x (EntireSetOfPeople(x) → ComposedOfLivingOrganism(x))
 ∀x (It(x) → CaseThatAllPeopleMammal(x))
","forall x (somethingthat(x) implies livingorganismamammal(x))
 forall x (entiresetofpeople(x) implies composedoflivingorganism(x))
 forall x (it(x) implies casethatallpeoplemammal(x))
","[@every *x [(somethingthat[(?x)]  livingorganismamammal[(?x)])]
 @every *x [(entiresetofpeople[(?x)]  composedoflivingorganism[(?x)])]
 @every *x [(it[(?x)]  casethatallpeoplemammal[(?x)])]
]","forall (somethingthat(x) -: livingorganismamammal(x))
 forall (entiresetofpeople(x) -: composedoflivingorganism(x))
 forall (it(x) -: casethatallpeoplemammal(x))
",-(+S0-+L0)-(+E0-+C0)-(+I0-+C0),"all:x (somethingthat(x) :- livingorganismamammal(x))
 all:x (entiresetofpeople(x) :- composedoflivingorganism(x))
 all:x (it(x) :- casethatallpeoplemammal(x))
",categorical
